sample_id,split,method,mask_delta_px,jpeg_quality,scale,seed,selected_from,guard_score,mask_ratio,masked_psnr,masked_ssim,masked_lpips,masked_l1,mask_outside_max_abs,mask_outside_mean_abs,original_mask_outside_max_abs,original_mask_outside_mean_abs,boundary_color_l1,boundary_edge_l1,inner_color_l1,color_mean_delta,color_std_delta,sharpness_gain
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,0,80,0.75,2,B0_identity,0.03583603604279686,0.031341552734375,48.86381309842217,0.9934235920640981,nan,0.5207724571228027,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,0,80,1.25,0,B0_identity,0.03583603604279686,0.031341552734375,48.97879757047974,0.9937030160114407,nan,0.5120090842247009,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,0,80,1.25,1,B0_identity,0.03583603604279686,0.031341552734375,48.97879757047974,0.9937030160114407,nan,0.5120090842247009,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,0,80,1.25,2,B0_identity,0.03583603604279686,0.031341552734375,48.97879757047974,0.9937030160114407,nan,0.5120090842247009,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,3,60,0.75,0,B0_identity,0.03583603604279686,0.04168701171875,44.731262404200365,0.9836939171403477,nan,0.9213030934333801,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,3,60,0.75,1,B0_identity,0.03583603604279686,0.04168701171875,44.731262404200365,0.9836939171403477,nan,0.9213030934333801,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,3,60,0.75,2,B0_identity,0.03583603604279686,0.04168701171875,44.731262404200365,0.9836939171403477,nan,0.9213030934333801,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,3,60,1.25,0,B0_identity,0.03583603604279686,0.04168701171875,44.72496921964855,0.9833461387458213,nan,0.912518322467804,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,3,60,1.25,1,B0_identity,0.03583603604279686,0.04168701171875,44.72496921964855,0.9833461387458213,nan,0.912518322467804,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,3,60,1.25,2,B0_identity,0.03583603604279686,0.04168701171875,44.72496921964855,0.9833461387458213,nan,0.912518322467804,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,3,80,0.75,0,B0_identity,0.03583603604279686,0.04168701171875,48.796034615626844,0.993622735625545,nan,0.54343581199646,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,3,80,0.75,1,B0_identity,0.03583603604279686,0.04168701171875,48.796034615626844,0.993622735625545,nan,0.54343581199646,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,3,80,0.75,2,B0_identity,0.03583603604279686,0.04168701171875,48.796034615626844,0.993622735625545,nan,0.54343581199646,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,3,80,1.25,0,B0_identity,0.03583603604279686,0.04168701171875,48.84385188298255,0.9937539173649387,nan,0.5372132658958435,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,3,80,1.25,1,B0_identity,0.03583603604279686,0.04168701171875,48.84385188298255,0.9937539173649387,nan,0.5372132658958435,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,3,80,1.25,2,B0_identity,0.03583603604279686,0.04168701171875,48.84385188298255,0.9937539173649387,nan,0.5372132658958435,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,7,60,0.75,0,B0_identity,0.03583603604279686,0.05718994140625,44.74268245654081,0.9834925027801589,nan,0.9549981951713562,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,7,60,0.75,1,B0_identity,0.03583603604279686,0.05718994140625,44.74268245654081,0.9834925027801589,nan,0.9549981951713562,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,7,60,0.75,2,B0_identity,0.03583603604279686,0.05718994140625,44.74268245654081,0.9834925027801589,nan,0.9549981951713562,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,7,60,1.25,0,B0_identity,0.03583603604279686,0.05718994140625,44.73313343428349,0.9831446777006636,nan,0.9464603066444397,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,7,60,1.25,1,B0_identity,0.03583603604279686,0.05718994140625,44.73313343428349,0.9831446777006636,nan,0.9464603066444397,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
